Id,Action
1,0.9343993702164107
2,0.9365810239147511
3,0.9998804916621246
4,0.9537121285502457
5,0.955835673765976
6,0.9998609968028914
7,0.9397238854789015
8,0.936988698553101
9,0.9361064231790038
10,0.936439595037871
11,0.9948478652411666
12,0.9355258100473454
13,0.9350359920258187
14,0.9343589476474718
15,0.9360150743524608
16,0.9353159401519386
17,0.9350727340135417
18,0.9461977359389102
19,0.9358154155643915
20,0.9358411557181904
21,0.9999719713469476
22,0.9351567489710509
23,0.9354839455769935
24,0.9363430343087062
25,0.9354968205123573
26,0.9360847439906739
27,0.9378648187114965
28,0.9348067438320794
29,0.9379836655753033
30,0.9356322780975088
31,0.9357323399397526
32,0.935955243573983
33,0.9354491570674217
34,0.9390237099256908
35,0.9356097565348497
36,0.9359876300259085
37,0.9368730381316394
38,0.9453551359159814
39,0.9359300021856507
40,0.9358544729355044
41,0.943991224599245
42,0.9984276857554752
43,0.9364303025990457
44,0.9352857094903101
45,0.9355265547899949
46,0.957495721932912
47,0.9999252112367316
48,0.9355848817096022
49,0.9516734821998144
50,0.9374398422427778
51,0.9367339464569533
52,0.9367214808300108
53,0.9366951559485488
54,0.9377657236934779
55,0.9358956291177425
56,0.9352219852886066
57,0.9351495711240634
58,0.9381672892498483
59,0.9369354703984231
60,0.936323273271778
61,0.9999996620166117
62,0.9425936908811012
63,0.9398546763733255
64,0.9392415797468964
65,0.9410876838057873
66,0.9347021141027877
67,0.9352531685175407
68,0.937440800960701
69,0.9353861456775497
70,0.9339392733025299
71,0.9372363064488037
72,0.9388719984410289
73,0.9355872349982363
74,0.93678877760089585
75,0.9357263358647196
76,0.9421269806216206
77,0.9374846990144371
78,0.9351465097748523
79,0.9370286297115904
80,0.999584085857549
81,0.9377360425675054
82,0.9365849103870149
83,0.9364446536160644
84,0.9521811139273973
85,0.9379359651623578
86,0.9365082327181041
87,0.9362121585384987
88,0.9997350033885577
89,0.9380733114175556
90,0.9349535776275438
91,0.9362536118373661
92,0.9355647651141801
93,0.999998871045876
94,0.9374408082209833
95,0.9996092824708536
96,0.9414012102666899
97,0.9348530919635809
98,0.9379412197152176
99,0.9477155614674143
100,0.944100722168316
101,0.9358797752149082
102,0.931104580246519
103,0.9366022951322714
104,0.9391964476129012
105,0.9345843905838652
106,0.9363354123266854
107,0.9423532276000398
108,0.9351635722610592
109,0.9360992079302894
110,0.9363915235945363
111,0.9354576871176128
112,0.9355105081379153
113,0.9361881151697243
114,0.9997884011754468
115,0.9360793802226497
116,0.9355993059130171
117,0.9364242389198283
118,0.9740611029732645
119,0.999999883789424
120,0.9380314002804053
121,0.9422441764433526
122,0.936262102296549
123,0.9389277641725353
124,0.9364386723979597
125,0.9999331083745758
126,0.9350058983363793
127,0.9339171568161727
128,0.9350434332825422
129,0.9422895935086893
130,0.9366562767438081
131,0.947087794189111
132,0.9352284677558133
133,0.9355880052047615
134,0.9369306773788498
135,0.9995937274528426
136,0.9352611282140062
137,0.9376188150096365
138,0.9356928834925373
139,0.9366919261867258
140,0.9396788005850745
141,0.9803956071413799
142,0.9359601178242656
143,0.9391153681492819
144,0.9358576913671793
145,0.9999786799653255
146,0.9351116280876909
147,0.9346560541025422
148,0.9361161125867566
149,0.9388422435738877
150,0.9436026052583733
151,0.9355678914028862
152,0.9357553518679484
153,0.9358419984291277
154,0.9352149679837498
155,0.9358245333538824
156,0.9538693072285588
157,0.9379864791343466
158,0.9351504981454988
159,0.9372146864751795
160,0.9356695166017128
161,0.9350139251795854
162,0.9381299140354546
163,0.9360249780410603
164,0.9941385172182213
165,0.9371596818672867
