Id,Action
1,0.5589575599089813
2,0.9999942938077726
3,0.9999998074389971
4,0.9989458543580947
5,0.9999999600454168
6,0.9999999982177163
7,0.9999927410438342
8,0.9999999810529917
9,0.8612947315827127
10,0.9989187695089209
11,0.9999996698836433
12,0.9992225543500155
13,0.9833540867363052
14,0.8888089546681581
15,0.9996587798535256
16,0.9999462936885608
17,0.9906896441868588
18,0.9749406582135457
19,0.9999613612456837
20,0.9997139229814234
21,0.9999999955372059
22,0.9999912396069991
23,0.993507430260269
24,0.9985906717653653
25,0.9841297505031915
26,0.9983415406000266
27,0.9998629796827815
28,0.748002298700955
29,0.9999532870014425
30,0.9838632788277238
31,0.9998056405059196
32,0.9993997696088217
33,0.9995810620127339
34,0.9999826455521262
35,0.9995630226454205
36,0.9999498836817751
37,0.9994650452515881
38,0.9995364447459646
39,0.9881912296208137
40,0.9549319284643204
41,0.980032271580478
42,0.9999985968236837
43,0.9991953709456229
44,0.9998819200117202
45,0.9995462098245631
46,0.9946091235591049
47,0.999999999323248
48,0.994671159525273
49,0.9999968731534085
50,0.9999900938694184
51,0.9999629607346286
52,0.9999090101186883
53,0.9999073480413304
54,0.9999337136143086
55,0.995887097277839
56,0.7738354283892408
57,0.9996965770003361
58,0.9999999789336713
59,0.998219045011844
60,0.9988833838676212
61,0.9999999875036686
62,0.9995832594570466
63,0.9985756636411097
64,0.9999739824901083
65,0.9999945397082198
66,0.9999356766311369
67,0.9982952889981529
68,0.9999568829146647
69,0.9976540722958078
70,0.7179192886568259
71,0.99621921265004
72,0.9999995311849561
73,0.9994993260132935
74,0.9999294493904652
75,0.9993348132054192
76,0.9999973616483466
77,0.9999516729909322
78,0.9994129005031881
79,0.9973148627609687
80,0.9999999630244156
81,0.99998644501468
82,0.9996481350542233
83,0.9996294500598468
84,0.9999994685259597
85,0.9994492460720387
86,0.8194184620301974
87,0.9849743399103735
88,0.9999999438827107
89,0.9999242983285441
90,0.9977246493239776
91,0.9987855687431177
92,0.9455293947691599
93,0.9999999996281335
94,0.9879124387282464
95,0.9999999389827536
96,0.9986988013524843
97,0.9594816412651168
98,0.9996497235415105
99,0.9999994733678432
100,0.9997071556383283
101,0.9996202438915177
102,0.9676089444578941
103,0.999881084002979
104,0.9135063508178228
105,0.9946776265583148
106,0.9999902613275874
107,0.9999999612853534
108,0.9975520564988827
109,0.9999300471409717
110,0.9890493768085368
111,0.9846719326046444
112,0.9741763257350788
113,0.9954090240713074
114,0.9999998672664746
115,0.9989484654854355
116,0.999656985070461
117,0.9998954449398323
118,0.9999964336074219
119,0.9999999998287292
120,0.9999757289262167
121,0.9998320585108309
122,0.9998696073293147
123,0.7141383504785651
124,0.9998556014290358
125,0.9999999302901417
126,0.9708377056363013
127,0.33542472068044094
128,0.9535579899840261
129,0.9564300018673529
130,0.9956815088442622
131,0.9999998920715337
132,0.9995956215527974
133,0.9975083756846522
134,0.9559667822027921
135,0.9999999714523248
136,0.9972574075253631
137,0.9999855037767184
138,0.9992817726870387
139,0.9647249334998994
140,0.9999995846952201
141,0.9999800018763638
142,0.9923779147139596
143,0.9999821281720563
144,0.9944080865864953
145,0.9999999999677012
146,0.7773106765104809
147,0.2552235877662694
148,0.9984856269730216
149,0.9999993009096217
150,0.9998643382180231
151,0.9998754472311361
152,0.9999257480094373
153,0.9996949371823408
154,0.9966355245180982
155,0.991136445934621
156,0.9998072258603367
157,0.9995502932885469
158,0.995960480366478
159,0.9999015560214966
160,0.9986968503396283
161,0.09777507447279543
162,0.9999991981369108
163,0.9998100383122444
164,0.99999960298725
165,0.9935692186564076
166,0.9999999929497871
167,0.9977103677340309
168,0.999999851218682
169,0.9963938821550776
170,0.9999951887640033
171,0.9943337309879894
172,0.9999185621709277
173,0.9999627311358052
174,0.9999999346968744
175,0.9999985987340805
176,0.9999999955510188
177,0.8897616638104465
178,0.9999999992070858
179,0.9999999896032198
180,0.2552235877662694
181,0.3700744289930397
182,0.9956815088442622
183,0.9980973130035342
184,0.9956059457198013
185,0.9998534269993014
186,0.9919994454107299
187,0.9999999629438736
188,0.9989743010115283
189,0.9930573108782446
190,0.9999396352149414
191,0.9999999999990536
192,0.9873058921894896
193,0.9999999999755425
194,0.9999006686305025
195,0.999747591785187
196,0.9999999998910121
197,0.9986852690191886
198,0.9995731052521463
199,0.9999031310599776
200,0.9411718792930538
201,0.9998285518896917
202,0.994682564972296
203,0.9739367780057103
204,0.9991436960707392
205,0.9999745759877307
206,0.9999515547054522
207,0.9998831470742463
208,0.999484616278138
209,0.977073044647061
210,0.999761313224378
211,0.9987506638714646
212,0.970950984390485
213,0.9999999053794225
214,0.9966087684371497
215,0.9999999021787369
216,0.9985223178574579
217,0.9982045021573019
218,0.9999990048729059
219,0.999929271393351
220,0.99436373944173
221,0.9096022199158471
222,0.999999896481912
223,0.9997856145264665
224,0.9844739548240086
225,0.9999367490182751
226,0.9989949897905177
227,0.8544461521242701
228,0.9988869945980469
229,0.999999992706422
230,0.9998203249490537
231,0.9994787163844799
232,0.9918133730966
233,0.9996718252328624
234,0.9336894474560458
235,0.9997326171583136
236,0.4633428256932932
237,0.9997797466338869
238,0.9997896001411417
239,0.997597425192537
240,0.9999887283735742
241,0.8511043635634599
242,0.2983861980675042
243,0.9952677326157647
244,0.999999988659913
245,0.8598948639571052
246,0.9999760917131875
247,0.998420994753739
248,0.9993078204843232
249,0.9999726588979928
250,0.9999846546112192
251,0.99997807713097
252,0.9880274197904916
253,0.9997082763375128
254,0.9997472171176152
255,0.999999937741532
256,0.9982279812938694
257,0.9998477518511673
258,0.8978332496926691
259,0.9976398522365658
260,0.9999999999974121
261,0.9999986526451697
262,0.9407136527615789
263,0.9999973049340788
264,0.9999990949266209
265,0.9999825162539194
266,0.999484616278138
267,0.9993716812747219
268,0.9995359520005016
269,0.9999726588979928
270,0.9998619327681078
271,0.9997258217889747
272,0.9712787697158889
273,0.9987614694958341
274,0.996642828758517
275,0.9999937717283367
276,0.9998355697107314
277,0.9999775330004842
278,0.9995994287582065
279,0.9979464509327881
280,0.9964832617562887
281,0.9999999999996043
282,0.9999926958227193
283,0.12525078615832125
284,0.9995654807928771
285,0.9994327390791455
286,0.9997338856657432
287,0.9999999730994477
288,0.9999973151105437
289,0.8192005070731518
290,0.9999825162539194
291,0.7872789212247665
292,0.99591250648416485
293,0.9999877806727794
294,0.9964092465530114
295,0.99999990019436
296,0.9915565471529956
297,0.011625319624552726
298,0.9999992074611876
299,0.9822535575403155
300,0.9999949027044679
301,0.9882839557820478
302,0.9998331794137826
303,0.8716956025529917
304,0.9042098932838627
305,0.9999995377459941
306,0.9993015274066045
307,0.9994492460720387
308,0.9999998878455464
309,0.9951390442825291
310,0.9973931296299968
311,0.9994456431792832
312,0.9903300632284424
313,0.9994801403785231
314,0.9988390641337291
315,0.999999998905583
316,0.9999206647587323
317,0.9968527489292037
318,0.9988502097768587
319,0.9924590004571433
320,0.9999677338348418
321,0.9998116448051523
322,0.984123437166684
323,0.999999998368672
324,0.9999996869648294
325,0.9999460155017467
326,0.9914319555772502
327,0.999303531116524
328,0.9999777158654012
329,0.998723052419249
330,0.9999070941412781
331,0.9969620920424711
332,0.9977343352631282
333,0.9999692991331112
334,0.4984352740122761
335,0.9999999914728718
336,0.9996889600272757
337,0.9997791579413196
338,0.9999997494200681
339,0.9986068965916929
340,0.9864211464248698
341,0.9997854209984727
342,0.9999225632665178
343,0.9680890023241965
344,0.9999998923057345
345,0.9999996393134571
346,0.9997727109370296
347,0.9961194797382878
348,0.9840409571950833
349,0.9999991648760322
350,0.9999842152622956
351,0.8228013920496668
352,0.9999978770413905
353,0.9996098234916269
354,0.9952178349591814
355,0.9994862243104546
356,0.9999901038845254
357,0.9988700646481794
358,0.9986280695663216
359,0.9996458197314467
360,0.9911209373464053
361,0.9996724994914529
362,0.9999817397654188
363,0.9998564451898544
364,0.9169355122412307
365,0.9993836821048007
366,0.9999698010417591
367,0.9999900955416743
368,0.9999973720199098
369,0.9999998983497548
370,0.9982762445769044
371,0.9999798721641717
372,0.9994370935357252
373,0.5357424850929218
374,0.9743760629737307
375,0.9942240941218726
376,0.9999539661196735
377,0.010149527854680289
378,0.9994827324574433
379,0.9999999710938332
380,0.9983003661746731
381,0.8212794921546064
382,0.994671159525273
383,0.9999966156713014
384,0.9989228428101724
385,0.9850999870944195
386,0.9999457928598756
387,0.997587467603459
388,0.9998813705569698
389,0.9999994549741793
390,0.9999806000303512
391,0.9999832159336633
392,0.9999813960640545
393,0.9976292060398074
394,0.9999616064452229
395,0.9937842989761667
396,0.9999855657233898
397,0.9999999999677012
398,0.9999652591682878
399,0.9997931742945443
400,0.9921175320140663
401,0.9999999997631444
402,0.9999474273282308
403,0.9995843347037503
404,0.9999995683204685
405,0.9999999820221385
406,0.9983829510210305
407,0.9848328349776712
408,0.9999873650814406
409,0.9999798721641717
410,0.9968252573586464
411,0.9999981613349248
412,0.9970029914870465
413,0.534407319287076
414,0.999465923869915
415,0.9999999886709302
416,0.9994566288950474
417,0.9781364568458482
418,0.9806714352700195
419,0.9901103783818794
420,0.9999998649241639
421,0.9995866703046599
422,0.9324681072771579
423,0.9894328384241041
424,0.9577329887094289
425,0.9999003850794929
426,0.9999993635479761
427,0.9999999632721874
428,0.9999997352758091
429,0.943303120015507
430,0.9999999937301547
431,0.9880137239385737
432,0.9999676825285031
433,0.999881084002979
434,0.9939440688613888
435,0.9999973625152875
436,0.9999990272511471
437,0.9990327336712058
438,0.984732484818395
439,0.9800816844350586
440,0.9994129005031881
441,0.9999839303507353
442,0.9999999996558109
443,0.9995223160095469
444,0.9969620920424711
445,0.8006831585499754
446,0.999897519655028
447,0.9217862347395935
