Id,Action
1,0.46487266183776266
2,1
3,1
4,1
5,1
6,0.978
7,0.9954822624995373
8,0.998
9,0.6205826546923018
10,0.9990172046142406
11,0.9992800267326848
12,0.9853745600504533
13,0.9968918450419707
14,0.9845455635491607
15,0.9280971612133587
16,0.999977653631285
17,0.9698382273869502
18,0.9635476073861017
19,1
20,0.9839402116402117
21,0.9999638009049774
22,1
23,0.9994348661028895
24,0.9993695165464282
25,0.9998857142857144
26,0.9419598499794767
27,0.9953438330675174
28,0.7187361275486406
29,0.9942111506166834
30,0.9910155961015168
31,0.9948413572821655
32,0.9923287227906881
33,0.9841156159629842
34,0.991564532759974
35,0.9995780829899853
36,1
37,0.9207563427704274
38,0.9977999999999999
39,0.8970975183403777
40,0.9143937553293388
41,0.9981130952380952
42,0.9977272727272728
43,0.9800738790497853
44,0.999649733841029
45,0.9952156745100711
46,0.9998836276083467
47,1
48,0.9982824578141503
49,1
50,0.99984481483616
51,0.9701057190760245
52,0.9958493212803688
53,0.9722649858716622
54,1
55,0.9815276915972788
56,0.9690620930348087
57,0.9871017356106311
58,0.9999130434782608
59,0.9974689479324181
60,1
61,1
62,0.7291355901937872
63,0.9967528778385358
64,0.9996701298701299
65,0.9994078447021267
66,1
67,0.9842737585341811
68,1
69,0.9500394101685617
70,0.5822935185185188
71,0.8756501244711591
72,1
73,0.9984304812834224
74,0.9997049021425444
75,0.9993951277480689
76,0.9989545454545455
77,0.9955532212885153
78,0.599283038537944
79,0.39057092502901397
80,0.9966543185038805
81,1
82,0.9999687983359397
83,0.9966666666666666
84,0.9997757575757575
85,0.9960078766291857
86,0.9870760938544157
87,0.9895490196078431
88,1
89,0.9996583416583416
90,0.9152166666666672
91,0.9924982615800316
92,0.7219443554402423
93,1
94,0.9385980873198719
95,0.9996284556977724
96,0.9969647495612193
97,0.7238057976607987
98,0.9904139607201411
99,0.9997491638795987
100,1
101,0.9324448194642966
102,0.7152412649206955
103,0.9737961728429243
104,0.9815128735125623
105,0.17075706190693726
106,0.9769975353874905
